Date,ABT,lag_1,lag_5,lag_15,lag_25,lag_30,lag_60,lag_90,EMA_20,SMA_10,SMA_20,SMA_30,SMA_50,SMA_200,retorno_diario,retorno_5d,retorno_20d,retorno_30d,retorno_200d,volatilidad_20,momentum_10,BB_medio,BB_sup,BB_inf,RSI_14,MACD,Signal,target_retorno_20d
2018-07-31,58.0081787109375,57.6806983947753,56.9991950988769,55.3431434631347,53.5456657409668,55.351951599121,51.7569847106933,53.4294548034668,56.41962996325012,56.961135864257756,55.86327304840082,55.314539210001584,55.213725891113235,52.108415050506544,-0.0013793186344267516,0.03117056636317228,0.07333898515753634,0.040580627326193275,0.2199837181119455,0.011992779473358856,0.0548720614405902,55.86327304840082,58.44011583024975,52.892310240917155,63.53149685239022,0.8394522533467352,0.5620140878635067,0.01907270419168139
2018-08-01,57.3355293273925,58.0081787109375,57.7338180541992,55.1316680908203,53.5809020996093,54.9290161132812,52.2680358886718,52.1754837036132,56.50685847412082,57.203647232055616,56.07626590728754,55.4030801137288,55.286411437988235,52.15972196578975,0.005677467944664505,0.017701716845480053,0.07925563173359507,0.047987957697568806,0.2149124965565572,0.011901318674557725,0.04363044169191799,56.07626590728754,58.60742781707325,53.11911827972839,66.43069934299831,0.8733829744686972,0.6175017209601524,0.03627638153007684
2018-08-02,57.1585083007812,57.3355293273925,58.1143989562988,55.5299644470214,53.2989501953125,54.7527961730957,51.7305450439453,53.5522193908691,56.56892036237419,57.20630302429195,56.263997268676704,55.48329722086584,55.33859497070308,52.20792737960811,-0.011595768019142638,-0.006898707555297867,0.07007398309202006,0.04381132931906695,0.20214266981358353,0.011881090289787732,0.0004634164898111859,56.263997268676704,58.6070603808864,53.54547143368868,60.00000845098477,0.8363551501707107,0.6686779716618614,0.03778257259860096
2018-08-03,57.7338180541992,57.1585083007812,57.7603683471679,55.813190460205,53.986213684082,54.4091567993164,52.3385276794433,52.8594627380371,56.67986299969086,57.27710952758783,56.419968032836856,55.563487625122015,55.399925994873,52.25533491134639,-0.0030874577890523947,-0.01644843055567713,0.05772515986136928,0.043937703566409025,0.1988696008397972,0.012288526502218398,0.012543126182369635,56.419968032836856,58.593975206030464,53.93401933132294,57.5396569188543,0.7836922982398065,0.7022134073636312,0.024681566854805714
2018-08-06,57.7426605224609,57.7338180541992,57.6806983947753,54.6802787780761,53.7394981384277,54.5765647888183,53.3606224060058,51.9387245178222,56.781081811383245,57.44616203308101,56.568137931823685,55.674309666951444,55.4648332214355,52.30374273300166,0.010065163884098949,-0.00045966280563036754,0.054105810685905364,0.061104811220389355,0.20147992197900888,0.012310472132815815,0.030164627459592586,56.568137931823685,58.684239435482226,54.155696630191485,68.25403920048296,0.7793949182447903,0.7185091855388663,0.028663744182095385
2018-08-07,57.3001251220703,57.7426605224609,58.0081787109375,55.5830650329589,53.7483215332031,53.5456657409668,53.9774017333984,52.5437850952148,56.83051450763916,57.62671737670894,56.70441493988032,55.77984619140621,55.51811027526852,52.34909654617305,0.0001531592498074108,0.0010742263774534688,0.049539854925751525,0.05801200104648707,0.18636550099435478,0.012176229021688464,0.03227827698521324,56.70441493988032,58.766477641763245,54.369798221884125,64.45499590702397,0.7678514137995478,0.7306863320800512,0.019462303283879878
2018-08-08,57.3886260986328,57.3001251220703,57.3355293273925,57.3089714050293,53.5809020996093,53.5809020996093,54.6470565795898,51.0442886352539,56.883667992495695,57.65681037902827,56.80226402282709,55.90499483744299,55.565003890991164,52.39123405456539,-0.007663924668286914,-0.012206099288094019,0.03536086923286508,0.07011696145988955,0.17243808669677207,0.012181319795655728,0.005279548644000487,56.80226402282709,58.82030145352711,54.58852842623354,49.92850558482667,0.7147549448862094,0.7381193484239505,0.015268460346271828
2018-08-09,57.211612701416,57.3886260986328,57.1585083007812,56.4504432678222,54.0390930175781,53.2989501953125,53.3430061340332,51.7370376586914,56.914900821916675,57.62229118347163,56.915111923217715,56.03191897074377,55.63252334594722,52.432417736053424,0.0015445162881226882,0.0009260710045442266,0.04093759695597332,0.07106494758047877,0.16757720468024973,0.012357370756843584,-0.005979025243789349,56.915111923217715,58.77917663447591,54.82535141117827,58.660147174507365,0.6720696987695192,0.7334464677164023,0.02428835497967885
2018-08-10,56.6717109680175,57.211612701416,57.7338180541992,56.0432929992675,54.7704200744628,53.986213684082,53.5456657409668,52.1404190063476,56.89173988345009,57.53201255798335,56.99919433593745,56.16234105428055,55.68293319702144,52.47376358032222,-0.0030844682866700834,0.0009290725425399327,0.030283618423688763,0.07340974806756351,0.16895700753111864,0.012286697790567229,-0.01553463979833436,56.99919433593745,58.78406905657422,55.04615478986121,61.26301652375911,0.6168472013357871,0.7211711139270257,0.039356632731673225
2018-08-13,56.1406707763671,56.6717109680175,57.7426605224609,55.9371070861816,55.0171203613281,53.7394981384277,53.8011894226074,52.49116897583,56.82020949229933,57.42314682006831,57.04212036132808,56.25185763041174,55.732061386108356,52.51546447753902,-0.009436925615367908,-0.01839661955467098,0.015382036051578618,0.04974413096740893,0.17256186965861464,0.012275730031131919,-0.018847826118542743,57.04212036132808,58.791313982432804,55.2070746894421,56.53533462656234,0.52348303001164,0.7003063314087781,0.04997614993334354
2018-08-14,56.3176765441894,56.1406707763671,57.3001251220703,56.9991950988769,55.3431434631347,53.7483215332031,54.3739013671875,50.4830780029296,56.77234921152696,57.2691440582275,57.11513996124263,56.331896718343046,55.75506072998042,52.55403022766109,-0.009370463368400639,-0.027743608133031117,0.02670783746765637,0.04468170937797411,0.15927204004353102,0.012483937576059605,-0.026699184671239884,57.11513996124263,58.52061314865529,55.56362757400087,41.565231470134,0.4020066636287396,0.6649416711293504,0.05249116714163882
2018-08-15,56.1760635375976,56.3176765441894,57.3886260986328,57.7338180541992,55.1316680908203,53.5809020996093,54.7263526916503,51.0530586242675,56.715560099724165,57.10009384155269,57.151870536804154,56.417541885375925,55.770850906372026,52.59352455139155,0.003152897273482669,-0.01714566199965395,0.013216462798424367,0.047803446464818045,0.16313627808612097,0.011726361368116273,-0.029142479635020035,57.151870536804154,58.4642083331504,55.766071589334864,34.374755351129195,0.31637171801395425,0.6123546696292282,0.07925015098920873
2018-08-16,56.7867736816406,56.1760635375976,57.211612701416,58.1143989562988,55.5299644470214,54.0390930175781,54.0919570922851,51.8597984313964,56.72234234562097,56.984147262573195,57.09522514343257,56.50404726664221,55.78363250732417,52.63279085159297,-0.0025145392225243146,-0.021128970032340377,-0.019768420888675697,0.04843444840036071,0.16251664787453102,0.011187481448670171,-0.020222465954298885,57.09522514343257,58.56669993678501,55.7370411368233,27.42243506744657,0.2343766721430427,0.5531580793061734,0.06639676771519976
2018-08-17,57.2824325561523,56.7867736816406,56.6717109680175,57.7603683471679,55.813190460205,54.7704200744628,54.4884567260742,51.2547531127929,56.77568427043348,56.946973800659144,57.11204166412349,56.59563662211096,55.79964080810543,52.679823379516556,0.010871358824105837,-0.007425748020644218,0.005957976489621375,0.050846165444870195,0.19853213083290933,0.008620381978943416,-0.006503574536698031,57.11204166412349,58.485569161996345,55.7048811248688,39.29949604635485,0.21618219843971076,0.4894017978735473,0.04558076632468655
2018-08-20,57.211612701416,57.2824325561523,56.1406707763671,57.6806983947753,54.6802787780761,55.0171203613281,55.0788078308105,51.8362884521484,56.81720126386038,56.90183525085445,57.17399864196773,56.679370371500596,55.83190643310543,52.729596080779984,0.008728421115988816,0.010776480499758767,0.022110398775121887,0.04586440049709872,0.21033136630841098,0.008341488320587977,-0.00781838986680472,57.17399864196773,58.40916839434191,55.814914933905065,45.98949462169877,0.23900339338030818,0.43475787798678006,0.05832315009233624
2018-08-21,57.3089714050293,57.211612701416,56.3176765441894,58.0081787109375,55.5830650329589,55.3431434631347,54.9554443359375,51.5366973876953,56.86403651540028,56.84873046874996,57.237723922729444,56.752520116170196,55.8611695861816,52.78001827239986,-0.0012363276414086855,0.019076044340740506,0.022784617968726772,0.039887444593163845,0.2139835128498977,0.008344447416374166,-0.009196802091208323,57.237723922729444,58.33315897338765,56.01483831054781,41.54141049000405,0.24851011447012894,0.3956069810654857,0.057915079760287425
2018-08-22,58.1232528686523,57.3089714050293,56.1760635375976,57.3355293273925,57.3089714050293,55.1316680908203,54.01265335083,52.2239875793457,56.98396188237666,56.84961509704586,57.25321273803708,56.81804771423335,55.89484687805172,52.82931278228755,0.0017017297540868892,0.017601842293015757,0.005434748782241927,0.03552071347743513,0.20777423714004817,0.008333190105341377,0.00015438505483467146,57.25321273803708,58.391731341946326,56.08371650351256,49.67873465198964,0.26089288239889186,0.3661876077464144,0.047510209257118685
2018-08-23,58.2648620605468,58.1232528686523,56.7867736816406,57.1585083007812,56.4504432678222,55.5299644470214,54.691120147705,52.6909713745117,57.10595237553572,56.923077774047805,57.27268447875973,56.917767206827754,55.94851051330563,52.87787860870357,0.014208621157551393,0.03466226019470886,0.006745350083853907,0.05426254785006446,0.2006434147853644,0.007207246422903632,0.01280091230546132,57.27268447875973,58.453575641264194,56.05284983480996,60.11137214512916,0.33257826881558117,0.3451286626769099,0.048914073945266034
2018-08-24,58.5038223266601,58.2648620605468,57.2824325561523,57.7338180541992,56.0432929992675,55.813190460205,54.2153015136718,52.4442672729492,57.23908284707137,57.02840270996089,57.280207633972125,57.008930460611936,56.010116806030226,52.9291598129272,0.0024363604049226772,0.026028743721076664,0.0025890847526641725,0.049250843949929735,0.21363331387127515,0.007333600304497587,0.018409712808265644,57.280207633972125,58.49690830222143,56.04846065529803,56.122404102419104,0.39624842711292985,0.34261858390464417,0.08078681434644519
